country,state,city,ibgeID,deaths,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source,date,newCases,newDeaths
Brazil,SP,Areiópolis,3503604,2,10,17.97107,89.85533,0.20000,SES,2020-05-29,1,0
Brazil,MT,Aripuanã,5101407,1,7,4.47347,31.31431,0.14286,MS,2020-05-29,0,0
Brazil,RO,Ariquemes,1100023,4,320,3.70841,296.67263,0.01250,MS,2020-05-29,3,0
Brazil,SP,Ariranha,3503703,0,2,0.00000,20.68680,0.00000,SES,2020-05-29,0,0
Brazil,SC,Armazém,4201505,0,26,0.00000,299.74637,0.00000,MS,2020-05-29,0,0
Brazil,RJ,Armação dos Búzios,3300233,1,39,2.95247,115.14615,0.02564,MS,2020-05-29,4,0
Brazil,CE,Arneiroz,2301505,0,19,0.00000,242.34694,0.00000,MS,2020-05-29,0,0
Brazil,PI,Aroazes,2200905,0,1,0.00000,17.13796,0.00000,MS,2020-05-29,0,0
Brazil,PB,Aroeiras,2501302,0,22,0.00000,114.86451,0.00000,MS,2020-05-29,2,0
Brazil,RJ,Arraial do Cabo,3300258,4,38,13.18001,125.21006,0.10526,MS,2020-05-29,1,1
Brazil,TO,Arraias,1702406,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,RS,Arroio do Meio,4301008,0,94,0.00000,451.81447,0.00000,SES,2020-05-29,1,0
Brazil,RS,Arroio do Sal,4301057,1,10,9.93542,99.35420,0.10000,SES,2020-05-29,0,0
Brazil,RS,Arroio dos Ratos,4301107,1,8,7.06664,56.53311,0.12500,SES,2020-05-29,0,0
Brazil,SP,Artur Nogueira,3503802,0,21,0.00000,38.59727,0.00000,SES,2020-05-29,3,0
Brazil,SP,Arujá,3503901,19,238,21.15248,264.96259,0.07983,SES,2020-05-29,21,3
Brazil,SC,Arvoredo,4201653,1,8,44.64286,357.14286,0.12500,MS,2020-05-29,0,0
Brazil,RS,Arvorezinha,4301404,0,1,0.00000,9.59325,0.00000,SES,2020-05-29,0,0
Brazil,RN,Arês,2401206,0,5,0.00000,34.95037,0.00000,MS,2020-05-29,0,0
Brazil,SC,Ascurra,4201703,0,1,0.00000,12.60398,0.00000,MS,2020-05-29,0,0
Brazil,CE,Assaré,2301604,0,1,0.00000,4.27040,0.00000,MS,2020-05-29,0,0
Brazil,PR,Assaí,4101903,0,3,0.00000,19.84258,0.00000,SES,2020-05-29,0,0
Brazil,AC,Assis Brasil,1200054,2,23,26.96508,310.09842,0.08696,MS,2020-05-29,1,1
Brazil,PR,Assis Chateaubriand,4102000,0,26,0.00000,77.93298,0.00000,SES,2020-05-29,1,0
Brazil,SP,Assis,3504008,5,54,4.78991,51.73108,0.09259,SES,2020-05-29,9,0
Brazil,PB,Assunção,2501351,0,5,0.00000,125.31328,0.00000,MS,2020-05-29,2,0
Brazil,MG,Astolfo Dutra,3104601,0,9,0.00000,63.47415,0.00000,SES,2020-05-29,0,0
Brazil,AM,Atalaia do Norte,1300201,0,8,0.00000,40.15863,0.00000,MS,2020-05-29,0,0
Brazil,AL,Atalaia,2700409,3,149,6.35795,315.77832,0.02013,SES,2020-05-29,58,0
Brazil,SC,Atalanta,4201802,0,3,0.00000,93.45794,0.00000,MS,2020-05-29,0,0
Brazil,SP,Atibaia,3504107,5,83,3.50236,58.13913,0.06024,SES,2020-05-29,3,0
Brazil,ES,Atilio Vivacqua,3200706,0,3,0.00000,25.13405,0.00000,MS,2020-05-29,0,0
Brazil,TO,Augustinópolis,1702554,2,36,10.86248,195.52466,0.05556,MS,2020-05-29,2,0
Brazil,PA,Augusto Corrêa,1500909,3,143,6.52202,310.88308,0.02098,MS,2020-05-29,1,0
Brazil,RN,Augusto Severo,2401305,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,BA,Aurelino Leal,2902401,0,4,0.00000,34.68910,0.00000,MS,2020-05-29,0,0
Brazil,SP,Auriflama,3504206,0,3,0.00000,19.75114,0.00000,SES,2020-05-29,0,0
Brazil,GO,Aurilândia,5202601,0,0,0.00000,0.00000,0.00000,SES,2020-05-29,0,0
Brazil,PA,Aurora do Pará,1500958,3,89,9.57304,284.00026,0.03371,MS,2020-05-29,4,0
Brazil,TO,Aurora do Tocantins,1702703,0,2,0.00000,53.23396,0.00000,MS,2020-05-29,0,0
Brazil,CE,Aurora,2301703,1,5,4.05614,20.28068,0.20000,MS,2020-05-29,0,0
Brazil,SC,Aurora,4201901,0,4,0.00000,70.43494,0.00000,MS,2020-05-29,0,0
Brazil,AM,Autazes,1300300,22,510,55.60470,1289.01807,0.04314,MS,2020-05-29,8,0
Brazil,SP,Avanhandava,3504404,0,1,0.00000,7.32654,0.00000,SES,2020-05-29,0,0
Brazil,SP,Avaré,3504503,5,54,5.51542,59.56649,0.09259,SES,2020-05-29,4,1
Brazil,SP,Avaí,3504305,0,2,0.00000,37.01647,0.00000,SES,2020-05-29,0,0
Brazil,PA,Aveiro,1501006,0,1,0.00000,6.10203,0.00000,MS,2020-05-29,0,0
Brazil,PI,Avelino Lopes,2201101,0,1,0.00000,8.85818,0.00000,MS,2020-05-29,0,0
Brazil,GO,Avelinópolis,5202809,0,1,0.00000,41.37360,0.00000,SES,2020-05-29,1,0
Brazil,TO,Axixá do Tocantins,1702901,2,35,20.50021,358.75359,0.05714,MS,2020-05-29,2,0
Brazil,MA,Axixá,2101103,1,13,8.24402,107.17230,0.07692,MS,2020-05-29,0,0
Brazil,MA,Açailândia,2100055,3,513,2.66797,456.22304,0.00585,MS,2020-05-29,0,0
Brazil,RN,Açu,2400208,4,113,6.89453,194.77050,0.03540,MS,2020-05-29,0,0
Brazil,MG,Açucena,3100500,1,4,10.55966,42.23865,0.25000,SES,2020-05-29,0,0
Brazil,TO,Babaçulândia,1703008,0,2,0.00000,18.75469,0.00000,MS,2020-05-29,0,0
Brazil,MA,Bacabal,2101202,2,304,1.90569,289.66450,0.00658,MS,2020-05-29,0,0
Brazil,MA,Bacabeira,2101251,2,79,11.72677,463.20727,0.02532,MS,2020-05-29,0,0
Brazil,MA,Bacuri,2101301,0,80,0.00000,430.52416,0.00000,MS,2020-05-29,0,0
Brazil,MA,Bacurituba,2101350,0,8,0.00000,141.74344,0.00000,MS,2020-05-29,0,0
Brazil,SP,Bady Bassitt,3504602,4,29,22.85453,165.69535,0.13793,SES,2020-05-29,2,0
Brazil,MG,Baependi,3104908,0,1,0.00000,5.22248,0.00000,SES,2020-05-29,1,0
Brazil,PA,Bagre,1501105,5,69,16.30098,224.95354,0.07246,MS,2020-05-29,4,0
Brazil,RS,Bagé,4301602,0,47,0.00000,38.79712,0.00000,SES,2020-05-29,6,0
Brazil,BA,Baianópolis,2902500,0,1,0.00000,7.20617,0.00000,MS,2020-05-29,0,0
Brazil,PI,Baixa Grande do Ribeiro,2201150,1,8,8.63111,69.04885,0.12500,MS,2020-05-29,0,0
Brazil,CE,Baixio,2301802,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,ES,Baixo Guandu,3200805,3,68,9.67804,219.36899,0.04412,MS,2020-05-29,0,0
Brazil,PA,Baião,1501204,6,106,12.64596,223.41188,0.05660,MS,2020-05-29,8,0
Brazil,SC,Balneário Arroio do Silva,4201950,1,21,7.65052,160.66101,0.04762,MS,2020-05-29,0,0
Brazil,SC,Balneário Barra do Sul,4202057,0,10,0.00000,92.63548,0.00000,MS,2020-05-29,0,0
Brazil,SC,Balneário Camboriú,4202008,2,347,1.40553,243.85959,0.00576,MS,2020-05-29,0,0
Brazil,SC,Balneário Gaivota,4202073,1,8,9.10830,72.86638,0.12500,MS,2020-05-29,0,0
Brazil,RS,Balneário Pinhal,4301636,0,4,0.00000,28.43332,0.00000,SES,2020-05-29,2,0
Brazil,SC,Balneário Piçarras,4212809,0,27,0.00000,116.64579,0.00000,MS,2020-05-29,0,0
Brazil,SC,Balneário Rincão,4220000,0,2,0.00000,15.67398,0.00000,MS,2020-05-29,0,0
Brazil,PR,Balsa Nova,4102307,0,5,0.00000,38.63689,0.00000,SES,2020-05-29,0,0
Brazil,MA,Balsas,2101400,0,231,0.00000,243.44747,0.00000,MS,2020-05-29,0,0
Brazil,CE,Banabuiú,2301851,1,57,5.49541,313.23845,0.01754,MS,2020-05-29,0,0
Brazil,SP,Bananal,3504909,0,3,0.00000,27.40978,0.00000,SES,2020-05-29,0,0
Brazil,PB,Bananeiras,2501500,0,17,0.00000,79.74482,0.00000,MS,2020-05-29,1,0
Brazil,TO,Bandeirantes do Tocantins,1703057,0,6,0.00000,168.87138,0.00000,MS,2020-05-29,0,0
Brazil,PR,Bandeirantes,4102406,1,10,3.18806,31.88064,0.10000,SES,2020-05-29,6,0
Brazil,PA,Bannach,1501253,1,10,30.43214,304.32136,0.10000,MS,2020-05-29,0,0
Brazil,BA,Banzaê,2902658,0,1,0.00000,7.55915,0.00000,MS,2020-05-29,0,0
Brazil,PB,Baraúna,2501534,0,7,0.00000,143.09076,0.00000,MS,2020-05-29,7,0
Brazil,RN,Baraúna,2401453,3,72,10.57306,253.75344,0.04167,MS,2020-05-29,0,0
Brazil,MG,Barbacena,3105608,4,266,2.91305,193.71800,0.01504,SES,2020-05-29,5,0
Brazil,CE,Barbalha,2301901,2,34,3.29050,55.93853,0.05882,MS,2020-05-29,0,0
Brazil,SP,Barbosa,3505104,0,0,0.00000,0.00000,0.00000,SES,2020-05-29,0,0
Brazil,PA,Barcarena,1501303,60,720,48.12320,577.47834,0.08333,MS,2020-05-29,53,-1
Brazil,RN,Barcelona,2401503,0,2,0.00000,50.02501,0.00000,MS,2020-05-29,0,0
Brazil,AM,Barcelos,1300409,13,430,47.26929,1563.52265,0.03023,MS,2020-05-29,15,1
Brazil,SP,Bariri,3505203,1,10,2.83575,28.35753,0.10000,SES,2020-05-29,1,0
Brazil,SP,Barra Bonita,3505302,1,26,2.76809,71.97033,0.03846,SES,2020-05-29,2,0
Brazil,RJ,Barra Mansa,3300407,13,148,7.04943,80.25508,0.08784,MS,2020-05-29,15,0
Brazil,SC,Barra Velha,4202107,0,16,0.00000,54.85464,0.00000,MS,2020-05-29,0,0
Brazil,PE,Barra de Guabiraba,2601300,2,17,13.90337,118.17866,0.11765,SES,2020-05-29,0,0
Brazil,PB,Barra de Santa Rosa,2501609,0,4,0.00000,26.00104,0.00000,MS,2020-05-29,1,0
Brazil,PB,Barra de Santana,2501575,0,13,0.00000,155.52100,0.00000,MS,2020-05-29,0,0
Brazil,AL,Barra de Santo Antônio,2700508,2,16,12.55335,100.42681,0.12500,SES,2020-05-29,1,0
Brazil,ES,Barra de São Francisco,3200904,2,90,4.47928,201.56775,0.02222,MS,2020-05-29,0,0
Brazil,AL,Barra de São Miguel,2700607,1,19,12.01634,228.31050,0.05263,SES,2020-05-29,0,0
Brazil,PB,Barra de São Miguel,2501708,1,2,16.56726,33.13453,0.50000,MS,2020-05-29,0,0
Brazil,BA,Barra do Choça,2902906,0,6,0.00000,18.98554,0.00000,MS,2020-05-29,0,0
Brazil,MA,Barra do Corda,2101608,9,549,10.20269,622.36430,0.01639,MS,2020-05-29,0,0
Brazil,MT,Barra do Garças,5101803,3,67,4.91707,109.81446,0.04478,MS,2020-05-29,0,0
Brazil,BA,Barra do Mendes,2903003,0,1,0.00000,7.21241,0.00000,MS,2020-05-29,0,0
Brazil,TO,Barra do Ouro,1703073,0,2,0.00000,43.56349,0.00000,MS,2020-05-29,1,0
Brazil,RJ,Barra do Piraí,3300308,15,125,14.94411,124.53424,0.12000,MS,2020-05-29,1,0
Brazil,RS,Barra do Ribeiro,4301909,0,1,0.00000,7.41235,0.00000,SES,2020-05-29,0,0
Brazil,BA,Barra do Rocha,2903102,0,4,0.00000,70.00350,0.00000,MS,2020-05-29,0,0
Brazil,SP,Barra do Turvo,3505401,1,8,13.05653,104.45228,0.12500,SES,2020-05-29,0,0
Brazil,SE,Barra dos Coqueiros,2800605,1,145,3.28872,476.86388,0.00690,MS,2020-05-29,10,0
Brazil,BA,Barra,2902708,0,3,0.00000,5.59931,0.00000,MS,2020-05-29,0,0
Brazil,PR,Barracão,4102604,0,4,0.00000,38.92944,0.00000,SES,2020-05-29,0,0
Brazil,PI,Barras,2201200,2,117,4.24935,248.58709,0.01709,MS,2020-05-29,0,0
Brazil,CE,Barreira,2301950,6,38,26.75585,169.45373,0.15789,MS,2020-05-29,0,0
Brazil,PI,Barreiras do Piauí,2201309,0,1,0.00000,29.86858,0.00000,MS,2020-05-29,0,0
Brazil,BA,Barreiras,2903201,0,40,0.00000,25.73357,0.00000,MS,2020-05-29,0,0
Brazil,AM,Barreirinha,1300508,3,260,9.36300,811.46032,0.01154,MS,2020-05-29,15,0
Brazil,MA,Barreirinhas,2101707,0,177,0.00000,283.07318,0.00000,MS,2020-05-29,0,0
Brazil,PE,Barreiros,2601409,7,109,16.40920,255.51466,0.06422,SES,2020-05-29,0,0
Brazil,SP,Barretos,3505500,10,187,8.19014,153.15566,0.05348,SES,2020-05-29,21,0
Brazil,SP,Barrinha,3505609,1,14,3.04767,42.66732,0.07143,SES,2020-05-29,0,0
Brazil,GO,Barro Alto,5203203,1,7,8.95496,62.68470,0.14286,SES,2020-05-29,2,0
Brazil,PI,Barro Duro,2201408,0,11,0.00000,156.42776,0.00000,MS,2020-05-29,0,0
Brazil,BA,Barro Preto,2903300,0,4,0.00000,71.54355,0.00000,MS,2020-05-29,0,0
Brazil,CE,Barro,2302008,0,3,0.00000,13.22751,0.00000,MS,2020-05-29,0,0
Brazil,BA,Barrocas,2903276,0,7,0.00000,43.81024,0.00000,MS,2020-05-29,0,0
Brazil,TO,Barrolândia,1703107,1,6,17.75568,106.53409,0.16667,MS,2020-05-29,0,0
Brazil,CE,Barroquinha,2302057,0,48,0.00000,319.63774,0.00000,MS,2020-05-29,0,0
Brazil,RS,Barros Cassal,4302006,1,2,8.92937,17.85874,0.50000,SES,2020-05-29,0,0
Brazil,MG,Barroso,3105905,0,2,0.00000,9.61076,0.00000,SES,2020-05-29,0,0
Brazil,SP,Barueri,3505708,115,1107,41.94294,403.74642,0.10388,SES,2020-05-29,60,6
Brazil,SP,Barão de Antonina,3505005,0,1,0.00000,28.82675,0.00000,SES,2020-05-29,0,0
Brazil,MG,Barão de Cocais,3105400,0,2,0.00000,6.15669,0.00000,SES,2020-05-29,2,0
Brazil,RS,Barão de Cotegipe,4301701,0,8,0.00000,120.79118,0.00000,SES,2020-05-29,1,0
Brazil,MA,Barão de Grajaú,2101509,0,1,0.00000,5.31350,0.00000,MS,2020-05-29,0,0
Brazil,SP,Bastos,3505807,0,1,0.00000,4.77259,0.00000,SES,2020-05-29,0,0
Brazil,MS,Bataguassu,5001904,0,10,0.00000,43.43294,0.00000,MS,2020-05-29,2,0
Brazil,AL,Batalha,2700706,1,9,5.48486,49.36376,0.11111,SES,2020-05-29,0,0
Brazil,PI,Batalha,2201507,2,53,7.44685,197.34148,0.03774,MS,2020-05-29,0,0
Brazil,SP,Batatais,3505906,1,10,1.59980,15.99795,0.10000,SES,2020-05-29,1,0
Brazil,MS,Batayporã,5002001,2,6,17.65381,52.96143,0.33333,MS,2020-05-29,0,0
Brazil,CE,Baturité,2302107,8,45,22.37762,125.87413,0.17778,MS,2020-05-29,0,1
Brazil,SP,Bauru,3506003,15,276,3.98070,73.24491,0.05435,SES,2020-05-29,9,2
Brazil,PB,Bayeux,2501807,19,291,19.61189,300.37159,0.06529,MS,2020-05-29,28,0
Brazil,RN,Baía Formosa,2401404,0,4,0.00000,43.14529,0.00000,MS,2020-05-29,0,0
Brazil,PB,Baía da Traição,2501401,1,42,11.11976,467.02991,0.02381,MS,2020-05-29,0,0
Brazil,SP,Bebedouro,3506102,1,19,1.29039,24.51739,0.05263,SES,2020-05-29,1,0
Brazil,CE,Beberibe,2302206,11,63,20.53273,117.59655,0.17460,MS,2020-05-29,0,0
Brazil,CE,Bela Cruz,2302305,6,201,18.40999,616.73468,0.02985,MS,2020-05-29,0,0
Brazil,GO,Bela Vista de Goiás,5203302,1,28,3.33611,93.41118,0.03571,SES,2020-05-29,1,0
Brazil,MG,Bela Vista de Minas,3106002,0,2,0.00000,19.50268,0.00000,SES,2020-05-29,0,0
Brazil,MA,Bela Vista do Maranhão,2101772,0,50,0.00000,446.07012,0.00000,MS,2020-05-29,0,0
Brazil,PR,Bela Vista do Paraíso,4102802,0,3,0.00000,19.48432,0.00000,SES,2020-05-29,2,0
Brazil,PI,Bela Vista do Piauí,2201556,0,1,0.00000,24.90660,0.00000,MS,2020-05-29,0,0
Brazil,MS,Bela Vista,5002100,0,2,0.00000,8.12051,0.00000,MS,2020-05-29,0,0
Brazil,RJ,Belford Roxo,3300456,96,601,18.79015,117.63416,0.15973,MS,2020-05-29,30,3
Brazil,MG,Belmiro Braga,3106101,1,3,29.16302,87.48906,0.33333,SES,2020-05-29,0,0
Brazil,BA,Belmonte,2903409,1,5,4.28669,21.43347,0.20000,MS,2020-05-29,0,0
Brazil,MG,Belo Horizonte,3106200,48,1766,1.91077,70.30059,0.02718,SES,2020-05-29,92,2
Brazil,PE,Belo Jardim,2601706,1,29,1.30823,37.93875,0.03448,SES,2020-05-29,0,0
Brazil,AL,Belo Monte,2700904,0,2,0.00000,29.83294,0.00000,SES,2020-05-29,1,0
Brazil,MG,Belo Oriente,3106309,0,4,0.00000,14.98127,0.00000,SES,2020-05-29,0,0
Brazil,MG,Belo Vale,3106408,1,1,12.96176,12.96176,1.00000,SES,2020-05-29,0,0
Brazil,PA,Belterra,1501451,3,17,16.91857,95.87187,0.17647,MS,2020-05-29,1,0
Brazil,MA,Belágua,2101731,0,39,0.00000,522.15825,0.00000,MS,2020-05-29,0,0
Brazil,PE,Belém de Maria,2601508,0,0,0.00000,0.00000,0.00000,SES,2020-05-29,0,0
Brazil,PB,Belém do Brejo do Cruz,2502003,0,1,0.00000,13.62027,0.00000,MS,2020-05-29,0,0
Brazil,PI,Belém do Piauí,2201572,1,5,28.04262,140.21312,0.20000,MS,2020-05-29,0,0
Brazil,PE,Belém do São Francisco,2601607,0,2,0.00000,9.64832,0.00000,SES,2020-05-29,0,0
Brazil,AL,Belém,2700805,1,3,23.02026,69.06077,0.33333,SES,2020-05-29,1,0
Brazil,PA,Belém,1501402,1295,11415,86.75293,764.69859,0.11345,MS,2020-05-29,120,18
Brazil,PB,Belém,2501906,0,29,0.00000,164.06427,0.00000,MS,2020-05-29,4,0
Brazil,PI,Beneditinos,2201606,0,2,0.00000,19.10767,0.00000,MS,2020-05-29,0,0
Brazil,MA,Benedito Leite,2101806,0,2,0.00000,35.51136,0.00000,MS,2020-05-29,0,0
Brazil,SC,Benedito Novo,4202206,0,5,0.00000,42.91109,0.00000,MS,2020-05-29,0,0
Brazil,PA,Benevides,1501501,23,715,36.66098,1139.67834,0.03217,MS,2020-05-29,50,0
Brazil,RS,Benjamin Constant do Sul,4302055,0,17,0.00000,852.55767,0.00000,SES,2020-05-29,1,0
Brazil,AM,Benjamin Constant,1300607,19,785,44.20249,1826.26093,0.02420,MS,2020-05-29,0,0
Brazil,RN,Bento Fernandes,2401602,0,2,0.00000,36.38348,0.00000,MS,2020-05-29,0,0
Brazil,RS,Bento Gonçalves,4302105,11,590,9.13212,489.81354,0.01864,SES,2020-05-29,37,0
Brazil,MA,Bequimão,2101905,5,84,23.49624,394.73684,0.05952,MS,2020-05-29,0,0
Brazil,SP,Bernardino de Campos,3506300,0,0,0.00000,0.00000,0.00000,SES,2020-05-29,0,0
Brazil,TO,Bernardo Sayão,1703206,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,MA,Bernardo do Mearim,2101939,0,25,0.00000,413.70180,0.00000,MS,2020-05-29,0,0
Brazil,SP,Bertioga,3506359,5,49,7.90526,77.47158,0.10204,SES,2020-05-29,6,0
Brazil,PI,Bertolínia,2201705,0,1,0.00000,18.17851,0.00000,MS,2020-05-29,0,0
Brazil,AM,Beruri,1300631,5,230,25.40780,1168.75858,0.02174,MS,2020-05-29,36,0
Brazil,MG,Betim,3106705,5,105,1.13807,23.89949,0.04762,SES,2020-05-29,9,0
Brazil,PI,Betânia do Piauí,2201739,0,1,0.00000,16.11604,0.00000,MS,2020-05-29,0,0
Brazil,PE,Betânia,2601805,1,7,7.86225,55.03577,0.14286,SES,2020-05-29,0,0
Brazil,PE,Bezerros,2601904,2,36,3.28958,59.21247,0.05556,SES,2020-05-29,0,0
Brazil,MG,Bicas,3106903,0,3,0.00000,20.69822,0.00000,SES,2020-05-29,1,0
Brazil,SC,Biguaçu,4202305,0,18,0.00000,26.28466,0.00000,MS,2020-05-29,-1,0
Brazil,SP,Bilac,3506409,0,1,0.00000,12.44710,0.00000,SES,2020-05-29,0,0
Brazil,MG,Biquinhas,3107000,0,1,0.00000,39.76143,0.00000,SES,2020-05-29,0,0
Brazil,SP,Birigui,3506508,1,54,0.80881,43.67589,0.01852,SES,2020-05-29,0,0
Brazil,SP,Biritiba-Mirim,3506607,2,34,6.13535,104.30088,0.05882,SES,2020-05-29,0,0
Brazil,BA,Biritinga,2903607,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,SC,Blumenau,4202404,4,572,1.11982,160.13483,0.00699,MS,2020-05-29,0,0
Brazil,SP,Boa Esperança do Sul,3506706,0,12,0.00000,80.41279,0.00000,SES,2020-05-29,0,0
Brazil,ES,Boa Esperança,3201001,3,63,19.95079,418.96655,0.04762,MS,2020-05-29,0,0
Brazil,MG,Boa Esperança,3107109,2,29,4.98418,72.27054,0.06897,SES,2020-05-29,3,0
Brazil,PI,Boa Hora,2201770,0,1,0.00000,14.74709,0.00000,MS,2020-05-29,0,0
Brazil,PB,Boa Ventura,2502102,0,1,0.00000,18.63586,0.00000,MS,2020-05-29,0,0
Brazil,CE,Boa Viagem,2302404,7,37,12.85111,67.92730,0.18919,MS,2020-05-29,0,0
Brazil,PR,Boa Vista da Aparecida,4103057,0,10,0.00000,131.73495,0.00000,SES,2020-05-29,0,0
Brazil,RS,Boa Vista das Missões,4302154,0,1,0.00000,47.66444,0.00000,SES,2020-05-29,0,0
Brazil,MA,Boa Vista do Gurupi,2101970,2,10,21.53548,107.67740,0.20000,MS,2020-05-29,0,0
Brazil,AM,Boa Vista do Ramos,1300680,2,62,10.41287,322.79898,0.03226,MS,2020-05-29,2,0
Brazil,RS,Boa Vista do Sul,4302253,1,12,35.93245,431.18936,0.08333,SES,2020-05-29,0,0
Brazil,BA,Boa Vista do Tupim,2903805,0,3,0.00000,16.14987,0.00000,MS,2020-05-29,0,0
Brazil,PB,Boa Vista,2502151,0,26,0.00000,368.74202,0.00000,MS,2020-05-29,3,0
Brazil,RR,Boa Vista,1400100,86,2357,21.54238,590.41163,0.03649,MS,2020-05-29,120,3
Brazil,AL,Boca da Mata,2701001,2,26,7.33111,95.30442,0.07692,SES,2020-05-29,0,0
Brazil,AM,Boca do Acre,1300706,5,377,14.57386,1098.86907,0.01326,MS,2020-05-29,17,0
Brazil,MG,Bocaina de Minas,3107208,0,2,0.00000,39.29273,0.00000,SES,2020-05-29,0,0
Brazil,PI,Bocaina,2201804,0,4,0.00000,88.88889,0.00000,MS,2020-05-29,0,0
Brazil,SP,Bocaina,3506805,1,9,8.11096,72.99862,0.11111,SES,2020-05-29,0,0
Brazil,MG,Bocaiúva,3107307,0,4,0.00000,8.00336,0.00000,SES,2020-05-29,1,0
Brazil,PE,Bodocó,2602001,0,3,0.00000,7.86452,0.00000,SES,2020-05-29,0,0
Brazil,MS,Bodoquena,5002159,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,SP,Bofete,3506904,1,5,8.52515,42.62575,0.20000,SES,2020-05-29,0,0
Brazil,SP,Boituva,3507001,3,56,4.91827,91.80779,0.05357,SES,2020-05-29,4,0
Brazil,PE,Bom Conselho,2602100,1,65,2.05956,133.87157,0.01538,SES,2020-05-29,0,0
Brazil,MG,Bom Despacho,3107406,1,6,1.97609,11.85654,0.16667,SES,2020-05-29,0,0
Brazil,GO,Bom Jardim de Goiás,5203401,0,1,0.00000,11.31094,0.00000,SES,2020-05-29,0,0
Brazil,MA,Bom Jardim,2102002,2,25,4.80423,60.05285,0.08000,MS,2020-05-29,0,0
Brazil,PE,Bom Jardim,2602209,9,32,22.96856,81.66599,0.28125,SES,2020-05-29,0,0
Brazil,RJ,Bom Jardim,3300506,2,14,7.28704,51.00925,0.14286,MS,2020-05-29,1,0
Brazil,BA,Bom Jesus da Lapa,2903904,0,3,0.00000,4.33852,0.00000,MS,2020-05-29,0,0
Brazil,BA,Bom Jesus da Serra,2903953,0,3,0.00000,30.36437,0.00000,MS,2020-05-29,0,0
Brazil,MA,Bom Jesus das Selvas,2102036,0,106,0.00000,311.50817,0.00000,MS,2020-05-29,0,0
Brazil,GO,Bom Jesus de Goiás,5203500,0,4,0.00000,15.86294,0.00000,SES,2020-05-29,0,0
Brazil,MT,Bom Jesus do Araguaia,5101852,0,2,0.00000,30.39514,0.00000,MS,2020-05-29,0,0
Brazil,RJ,Bom Jesus do Itabapoana,3300605,2,58,5.39142,156.35109,0.03448,MS,2020-05-29,0,0
Brazil,ES,Bom Jesus do Norte,3201100,0,26,0.00000,261.67472,0.00000,MS,2020-05-29,0,0
Brazil,PA,Bom Jesus do Tocantins,1501576,0,13,0.00000,76.55615,0.00000,MS,2020-05-29,0,0
Brazil,TO,Bom Jesus do Tocantins,1703305,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,SP,Bom Jesus dos Perdões,3507100,0,15,0.00000,58.94373,0.00000,SES,2020-05-29,3,0
Brazil,PB,Bom Jesus,2502201,0,1,0.00000,39.04725,0.00000,MS,2020-05-29,0,0
Brazil,PI,Bom Jesus,2201903,0,49,0.00000,194.60662,0.00000,MS,2020-05-29,0,0
Brazil,RN,Bom Jesus,2401701,1,4,9.79432,39.17728,0.25000,MS,2020-05-29,0,0
Brazil,RS,Bom Jesus,4302303,0,32,0.00000,281.96317,0.00000,SES,2020-05-29,4,0
Brazil,MA,Bom Lugar,2102077,0,26,0.00000,159.56794,0.00000,MS,2020-05-29,0,0
Brazil,PI,Bom Princípio do Piauí,2201919,1,1,17.76199,17.76199,1.00000,MS,2020-05-29,0,0
Brazil,RS,Bom Princípio,4302352,0,26,0.00000,184.98755,0.00000,SES,2020-05-29,3,0
Brazil,RS,Bom Progresso,4302378,0,4,0.00000,205.97322,0.00000,SES,2020-05-29,0,0
Brazil,MG,Bom Repouso,3107901,0,3,0.00000,28.44411,0.00000,SES,2020-05-29,0,0
Brazil,RS,Bom Retiro do Sul,4302402,1,55,8.11162,446.13887,0.01818,SES,2020-05-29,5,0
Brazil,SC,Bombinhas,4202453,0,10,0.00000,50.58425,0.00000,MS,2020-05-29,0,0
Brazil,PI,Bonfim do Piauí,2201929,0,1,0.00000,17.63668,0.00000,MS,2020-05-29,0,0
Brazil,MG,Bonfim,3108107,1,1,14.56028,14.56028,1.00000,SES,2020-05-29,0,0
Brazil,RR,Bonfim,1400159,2,76,16.11733,612.45870,0.02632,MS,2020-05-29,6,0
Brazil,MG,Bonfinópolis de Minas,3108206,0,1,0.00000,18.20499,0.00000,SES,2020-05-29,0,0
Brazil,GO,Bonfinópolis,5203559,0,2,0.00000,20.60581,0.00000,SES,2020-05-29,0,0
Brazil,MS,Bonito,5002209,0,45,0.00000,204.76884,0.00000,MS,2020-05-29,1,0
Brazil,PA,Bonito,1501600,2,93,12.28049,571.04261,0.02151,MS,2020-05-29,1,0
Brazil,PE,Bonito,2602308,6,30,15.73399,78.66995,0.20000,SES,2020-05-29,0,0
Brazil,PB,Boqueirão,2502508,1,13,5.61672,73.01730,0.07692,MS,2020-05-29,1,0
